timestamp	title	description	evidence
2026-03-16T08:56:52.024491	C11orf68 - Nucleolar RNA-Binding Dark Gene with eIF4E-like Fold and Translation Initiation Network	C11orf68 (Q9H3H3) is a 292 aa uncharacterized dark gene (UPF0696 family) encoding a nucleolar protein with remarkable structural homology to eukaryotic translation initiation factor eIF4E. Contains eIF4E-like fold (aa 74-292, IPR023398, G3DSA:3.30.760.10) and Bles03 domain (aa 155-253, PF08939). Originally identified as basophilic leukemia-expressed protein (Bles03). Highly conserved across vertebrates: bovine 95.5%, rat 95.6%, zebrafish 56.9%, indicating ancient evolutionary origin. STRING inte	Evidence: UniProt Q9H3H3 (292 aa), BLAST bovine 95.5%/rat 95.6%/zebrafish 56.9% conservation, InterPro eIF4E-like IPR023398 (aa 74-292) + Bles03 PF08939 (aa 155-253), STRING 6 PPIs with CSDE1/NONO/EIF4H/DRAP1, HPA ubiquitous nucleolar/nucleoplasmic, ClinVar 11 pathogenic 11q CNVs, Bles03 leukemia association
2026-03-16T08:58:04.957434	KIAA0408 - SOGA Family Coiled-Coil Dark Gene with Muscle/Brain Expression and Immune-Chromatin Interactome	KIAA0408 (Q6ZU52) is a 694 aa uncharacterized dark gene encoding a nucleoplasmic/cytosolic protein containing N-terminal SOGA1/2-like coiled-coil domain (aa 1-54, IPR027882, PF14818). BLAST reveals distant homology to microtubule cross-linking factor 1 (MTCL1, 49-82% identity on short regions), suggesting cytoskeletal association. STRING interactions reveal dual network: (1) SOGA3 (0.715, same coiled-coil family), ABI3 (0.717, immune adaptor protein in myeloid cells); (2) chromatin/transcription	Evidence: UniProt Q6ZU52 (694 aa), BLAST MTCL1 49-82% identity, InterPro SOGA IPR027882 (aa 1-54), STRING 10 PPIs with ABI3/SOGA3/POLR3C/PHF1/ZNFs, HPA muscle 26.4 nTPM brain 21.6 nTPM cancer-enhanced nucleoplasmic/cytosolic, ClinVar 16 pathogenic 6q CNVs
2026-03-16T08:59:43.618133	C19orf47 - Muscle-Enriched Nuclear Speckle Dark Gene with SAM-DUF5577 Architecture and mRNA Export Interactome	C19orf47 (Q8N9M1) is a 422 aa uncharacterized dark gene encoding a nucleoplasmic/nuclear speckle protein with striking muscle-enriched expression (skeletal muscle 335.4 nTPM, heart muscle 164.2 nTPM, tongue 128.4 nTPM). Contains two conserved domains: N-terminal SAM domain (aa 38-121, IPR013761/IPR040772, PF18017) for protein-protein interaction/oligomerization, and large C-terminal DUF5577 (aa 130-418, IPR041477, PF17740) of unknown function. Highly conserved in mouse (84.7%) and rat (84.9%), i	Evidence: UniProt Q8N9M1 (422 aa), BLAST mouse 84.7%/rat 84.9% conservation, InterPro SAM IPR013761 (aa 38-121) + DUF5577 IPR041477 (aa 130-418), STRING 10 PPIs with NCBP3/THOC1/THOC5/GPATCH1, HPA skeletal muscle 335.4 nTPM heart 164.2 nTPM nuclear speckles, ClinVar 11 pathogenic 19q CNVs
2026-03-16T09:01:27.452392	CZIB (C1orf123) - CXXC Zinc-Binding Dark Gene with Mitochondrial-Ribosomal Interactome and Mitotic Spindle Localization	CZIB (C1orf123, Q9NWV4) is a 160 aa uncharacterized dark gene encoding a CXXC motif-containing zinc-binding protein. The entire protein (aa 1-160) comprises a conserved CXXC zinc-binding domain (IPR008584, PF05907, PTHR12857, SSF141678), suggesting zinc coordination for catalytic or structural function. BLAST shows no significant homology to characterized proteins, confirming true dark gene status. STRING interactions reveal dual mitochondrial-ribosomal network: GTPBP6 (0.728, mitochondrial GTPa	Evidence: UniProt Q9NWV4 (160 aa), BLAST no homology, InterPro CXXC IPR008584/PF05907 (aa 1-160), STRING 10 PPIs with GTPBP6/CCS/RPS13/RPS15, HPA ubiquitous vesicles/mitotic spindle/cytosol, ClinVar 10 pathogenic 1p CNVs
2026-03-16T09:03:17.671818	C4orf17 - Testis-Enriched TBATA/SPATIAL Family Dark Gene with Sperm Midpiece Localization and Zinc Finger Interactome	"C4orf17 (Q53FE4) is a 359 aa uncharacterized dark gene encoding a testis-enriched protein localized to the sperm midpiece (flagellar structure critical for motility). Contains conserved TBATA-like/SPATIAL domain (aa 2-330, IPR037394, PF15256, PTHR33772) — the TBATA family name literally derives from ""Thymus-Brain-And-Testes-Associated"", matching the observed testis-specific expression pattern (18.7 nTPM, tissue-enriched). BLAST shows 92.5% identity to macaque homolog, confirming strong primate c"	Evidence: UniProt Q53FE4 (359 aa), BLAST macaque 92.5% identity, InterPro TBATA-like IPR037394/PF15256 (aa 2-330), STRING 6 PPIs with ZNF512/ARRDC5/DNAJC17, HPA testis 18.7 nTPM midpiece localization, ClinVar 15 pathogenic 4q CNVs
2026-03-16T09:05:24.314270	C5orf22 - Ubiquitous Nuclear Membrane Dark Gene with Arginase-like FlmR Domain and Pre-mRNA Splicing Interactome	C5orf22 (Q49AR2) is a 442 aa uncharacterized dark gene encoding a nuclear membrane protein with ubiquitous expression across all tissues and immune cell enhancement. Contains a highly conserved Peptide arginase FlmR/OhkR-like domain (aa 9-436, IPR024131, PTHR13225) spanning nearly the entire protein, plus a specific UPF0489 domain (aa 19-257, PF12640). The FlmR/OhkR family is named after bacterial regulators (FlmR in Listeria, OhkR in Streptomyces) involved in stress response and virulence, sugg	Evidence: UniProt Q49AR2 (442 aa), BLAST orangutan 98.6%/mouse 78.3%/zebrafish 57.1%, InterPro FlmR/OhkR IPR024131 (aa 9-436) + UPF0489 PF12640 (aa 19-257), STRING 10 PPIs with WBP11/ELOF1/TRMT13/PQBP1, HPA ubiquitous nuclear membrane immune-enhanced, ClinVar 31 pathogenic 5p CNVs/SNVs
2026-03-16T09:06:37.816049	C6orf120 - Conserved UPF0669 Putative Cytokine Dark Gene with ER Membrane Interactome and CD4+ T-Cell Apoptosis Specificity	"C6orf120 (Q7Z4R8) is a 191 aa uncharacterized dark gene encoding a predicted secreted protein with the UPF0669 domain (aa 8-191, IPR031420, PF17065) spanning nearly the entire mature protein. The PFAM annotation literally describes it as ""Putative cytokine"" — a rare explicit functional prediction for a dark gene. BLAST reveals deep metazoan conservation: 97.9% macaque, 85.3% bovine, 75-76% mouse/rat, 71% chicken, 60% Xenopus, 57% zebrafish, 41% sea anemone (Nematostella), indicating ancient orig"	Evidence: UniProt Q7Z4R8 (191 aa), BLAST macaque 97.9%/sea anemone 41%, InterPro UPF0669 IPR031420/PF17065 (aa 8-191), STRING 10 PPIs with ERLIN1/RNF170/PGAP3/TMUB1/2, HPA secreted/apoptosis/ubiquitous, ClinVar 75 pathogenic 6q CNVs
2026-03-16T09:09:17.013487	C7orf57 - Ciliary Transition Zone Dark Gene with DUF5524 Domain, SUN3/LINC Complex Interactome, and Cancer-Enhanced Expression	C7orf57 (Q8NEG2) is a 295 aa uncharacterized dark gene encoding a predicted intracellular protein localized to the primary cilium, specifically the transition zone and basal body — critical structures for ciliary gate function and microtubule anchoring. Contains a DUF5524 domain of unknown function (aa 1-295, IPR040247, PF17662, PTHR31097) spanning the entire protein, indicating this is the defining architectural feature. BLAST shows strong mammalian conservation: 73.9% mouse, 72.4% rat, 73.2% b	Evidence: UniProt Q8NEG2 (295 aa), BLAST mouse 73.9%/rat 72.4%/bovine 73.2%, InterPro DUF5524 IPR040247/PF17662 (aa 1-295), STRING 10 PPIs with SUN3/PPP1R32/CFAP45/dark gene partners, HPA primary cilium/transition zone/fallopian tube 13.1 nTPM/cancer-enhanced, ClinVar 15 pathogenic 7p CNVs/rearrangements
2026-03-16T09:10:57.891263	C1orf141 - Testis-Enhanced DUF4545 Dark Gene with Intermediate Filament Localization and Immune Receptor Interactome	C1orf141 (Q5JVX7) is a 400 aa uncharacterized dark gene encoding a predicted intracellular protein localized to intermediate filaments. Contains a DUF4545 domain of unknown function (aa 114-395, IPR027847, PF15078) covering ~70% of the protein sequence, defining its core architecture. BLAST reveals vertebrate conservation: 50.8% bovine, 38.3% mouse, indicating purifying selection across mammals. STRING interactions reveal a mixed network including immune and metabolic partners: ITPRID1 (0.576, i	Evidence: UniProt Q5JVX7 (400 aa), BLAST bovine 50.8%/mouse 38.3%, InterPro DUF4545 IPR027847/PF15078 (aa 114-395), STRING 9 PPIs with ITPRID1/IL23R/SLC35D1/LAPTM4B/FIG4, HPA intermediate filaments/testis 14.3 nTPM, ClinVar 25 pathogenic 1p CNVs/deletions
2026-03-16T09:11:55.137026	C3orf38 - Conserved DUF4518/NTF2-like Dark Gene with Apoptosis Regulation, Nuclear-Cytoplasmic Shuttling, and Transcription Factor Interactome	C3orf38 (Q5JPI3) is a 329 aa uncharacterized dark gene encoding a predicted intracellular protein with potential apoptosis regulation function. Contains two defining domains: DUF4518 (aa 3-305/9-277, IPR026698, PF15008) covering ~85% of the protein, and an NTF2-like domain superfamily (aa 134-275, IPR032710, SSF54427) embedded within — the NTF2 fold typically mediates nuclear transport and protein-protein interactions. BLAST reveals strong mammalian conservation: 85.3% bovine, 84.4% mouse/rat, i	Evidence: UniProt Q5JPI3 (329 aa, apoptosis regulation), BLAST bovine 85.3%/mouse 84.4%, InterPro DUF4518 IPR026698/PF15008 (aa 3-305) + NTF2-like IPR032710/SSF54427 (aa 134-275), STRING 7 PPIs with ZNF654/DNAJB4/CGGBP1/THOC3/STUB1, HPA apoptosis/nucleoplasm-cytosol-membrane/ubiquitous, ClinVar 8 pathogenic 3p CNVs
2026-03-16T09:13:17.675528	C5orf22 - Nuclear Membrane Dark Gene with UPF0489/Arginase-like Domain, RAS Pathway Suppression Signature, and Splicing Factor Interactome	C5orf22 (Q49AR2) is a 442 aa uncharacterized dark gene encoding a predicted intracellular protein localized to the nuclear membrane. Contains three defining features: UPF0489 domain (aa 19-257, PF12640) as the family signature, Peptide arginase FlmR/OhkR-like domain (aa 9-436, IPR024131) covering ~97% of the protein suggesting potential metalloenzyme activity, and MISEXPRESSION SUPPRESSOR OF RAS 6 family membership (aa 9-436, PTHR13225) directly linking to RAS pathway regulation. BLAST reveals s	Evidence: UniProt Q49AR2 (442 aa), BLAST orangutan 98.6%/mouse 78.3%/Xenopus 66.8%/zebrafish 57.1%, InterPro UPF0489 PF12640 (aa 19-257) + arginase-like IPR024131 (aa 9-436) + RAS suppressor PTHR13225 (aa 9-436), STRING 10 PPIs with WBP11/ELOF1/TRMT13/PQBP1/KLHL12, HPA nuclear membrane/immune cell enriched/ubiquitous, ClinVar 31 pathogenic 5p CNVs/splice variants
2026-03-16T09:14:15.665079	C6orf120 - Secreted UPF0669 Dark Gene with CD4+ T-Cell Apoptosis Function, Putative Cytokine Domain, and ER Membrane Protein Interactome	"C6orf120 (Q7Z4R8) is a 191 aa uncharacterized dark gene encoding a predicted secreted protein with apoptosis induction capability specifically in CD4(+) T-cells (not CD8(+) T-cells or hepatocytes). Contains defining UPF0669 family domain (aa 8-191, IPR031420, PF17065, PTHR31703) annotated as ""Putative cytokine"" — suggesting potential cytokine-like signaling function despite no canonical cytokine fold. BLAST reveals strong vertebrate conservation: 97.9% macaque, 85.3% bovine, 76.1% mouse, 71.2% c"	Evidence: UniProt Q7Z4R8 (191 aa, secreted, CD4+ T-cell apoptosis), BLAST macaque 97.9%/bovine 85.3%/mouse 76.1%/chicken 71.2%/Xenopus 60.1%, InterPro UPF0669 IPR031420/PF17065 putative cytokine (aa 8-191), STRING 10 PPIs with ERLIN1/RNF170/PGAP3/TMCO1, HPA secreted/apoptosis/ubiquitous, ClinVar 75 pathogenic 6q CNVs
2026-03-16T09:15:18.928180	C8orf33 - Deeply Conserved DUF4615 Dark Gene with Ribosome Biogenesis Interaction Network and 8q Amplification Syndrome Association	C8orf33 (Q9H7E9) is a 229 aa uncharacterized dark gene encoding a predicted intracellular protein composed entirely of a DUF4615 domain of unknown function. Contains defining DUF4615 family domain (aa 1-229/109-228, IPR029274, PF15393, PTHR13602) covering the entire protein sequence, defining its core architecture. BLAST reveals deep evolutionary conservation spanning vertebrates and invertebrates: 93.9% orangutan, 72.7% mouse, 62.0% bovine, 47.7% zebrafish, 38.4% Drosophila melanogaster, indica	Evidence: UniProt Q9H7E9 (229 aa), BLAST orangutan 93.9%/mouse 72.7%/bovine 62.0%/zebrafish 47.7%/Drosophila 38.4%, InterPro DUF4615 IPR029274/PF15393 (aa 1-229), STRING 10 PPIs with IMP4/GRWD1/RPL14/POP1/KNOP1/IFI16, HPA no data, ClinVar 52 pathogenic 8q CNVs/SNVs
2026-03-16T09:16:15.937916	C9orf40 - Cell Cycle Dark Gene with WW-Binding/Destroy Box, Centrosome Localization, DNA Replication Interactome, and 9q CNV Syndrome Association	C9orf40 (Q8IXQ3) is a 194 aa uncharacterized dark gene encoding a predicted intracellular protein with cell cycle regulatory potential. Contains two defining features: Putative WW-binding domain and destruction box (aa 149-175, IPR033461, PF15017) — WW domains typically mediate protein-protein interactions with proline-rich motifs while destruction boxes target proteins for ubiquitin-mediated proteasomal degradation during cell cycle progression, and C9orf40-like family (aa 1-194, IPR042349, PTH	Evidence: UniProt Q8IXQ3 (194 aa), BLAST rat 53.6%/mouse 50.0%, InterPro WW-binding/destroy box IPR033461/PF15017 (aa 149-175) + C9orf40-like IPR042349 (aa 1-194), STRING 10 PPIs with DONSON/MGME1/HAUS4/GTF3C4/DNAJB8, HPA nucleoplasm-centrosome-cytosol/immune enhanced, ClinVar 38 pathogenic 9q CNVs/inversions
2026-03-16T09:17:20.814150	C10orf67 - Mitochondrial Dark Gene with DUF4709/DUF4724 Dual Domain Architecture, Cilia/Centrosome Interaction Network, and Testis-Enriched Expression	C10orf67 (Q8IYJ2) is a 551 aa uncharacterized dark gene encoding a predicted mitochondrial protein with dual domain of unknown function architecture. Contains three defining features: DUF4709 domain (aa 70-179, IPR031651, PF15821) as N-terminal functional module, DUF4724 domain (aa 458-546, IPR031711, PF15852) as C-terminal functional module, and C10orf67-like family (aa 34-545, IPR040119, PTHR22382) covering ~93% of the protein. BLAST shows human-specific sequence with no significant cross-spec	Evidence: UniProt Q8IYJ2 (551 aa, mitochondrial), InterPro DUF4709 IPR031651/PF15821 (aa 70-179) + DUF4724 IPR031711/PF15852 (aa 458-546) + C10orf67-like IPR040119 (aa 34-545), STRING 6 PPIs with CFAP100/CEP72/CCDC38/ANXA11, HPA vesicles-microtubules-mitochondria/testis-enriched 11.6 nTPM, ClinVar 11 pathogenic 10p CNVs
2026-03-16T09:18:19.949152	C11orf21 - Hematopoietic Dark Gene with DUF4620 Domain, Bone Marrow-Enriched Expression, and Olfactory Receptor/Zinc Finger Interactome	C11orf21 (Q9P2W6) is a 132 aa uncharacterized dark gene encoding a predicted intracellular protein localized to nucleoplasm and cytosol. Contains defining DUF4620 domain of unknown function (aa 20-132, IPR027894, PF15399) covering ~85% of the protein sequence, establishing its core architecture. BLAST shows human-specific sequence with no significant cross-species hits, suggesting potential lineage-specific function or rapid evolution. STRING interactions reveal an olfactory receptor/zinc finger	Evidence: UniProt Q9P2W6 (132 aa), BLAST human-specific, InterPro DUF4620 IPR027894/PF15399 (aa 20-132), STRING 4 PPIs with OR2L13/ZNF888/ACOXL/TSPAN32, HPA nucleoplasm-cytosol/bone marrow 47.6 nTPM-heart 19.4 nTPM, ClinVar 32 pathogenic 11p15.5 CNVs
2026-03-16T09:19:22.216922	C11orf96 - Vascular-Enriched Dark Gene with DUF4695 Domain, Lipid-Binding/Phosphatase Interaction Network, and 11p CNV Syndrome Association	C11orf96 (Q7Z7L8) is a 122 aa uncharacterized dark gene encoding a predicted intracellular protein localized to nucleoplasm, focal adhesion sites, and cytosol. Contains defining DUF4695 domain of unknown function (aa 1-122, IPR031521, PF15766) covering the entire protein sequence, establishing its core architecture. BLAST reveals strong mammalian conservation: 98.3% cat, 96.7% mouse, 96.7% rat, indicating purifying selection across mammals. STRING interactions reveal a lipid-binding/cell signali	Evidence: UniProt Q7Z7L8 (122 aa), BLAST cat 98.3%/mouse 96.7%/rat 96.7%, InterPro DUF4695 IPR031521/PF15766 (aa 1-122), STRING 3 PPIs with SEC14L6/L1TD1/PTP4A3, HPA nucleoplasm-focal adhesion-cytosol/blood vessel 1697.4 nTPM, ClinVar 15 pathogenic 11p CNVs
